Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52062 connected to 10.0.0.4 port 5001
[  8]  34.00-35.01  sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8]  35.01-36.01  sec   326 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8]  36.01-37.00  sec   314 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8]  37.00-38.01  sec   340 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8]  38.01-39.00  sec   332 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8]  39.00-40.00  sec   321 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8]  40.00-41.00  sec   319 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8]  41.00-42.01  sec   334 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8]  42.01-43.00  sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8]  43.00-44.01  sec   316 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8]  44.01-45.00  sec   352 KBytes  2.91 Mbits/sec    0    136 KBytes       
[  8]  45.00-46.01  sec   328 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8]  46.01-47.00  sec   344 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8]  47.00-48.00  sec   340 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8]  48.00-49.00  sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8]  49.00-50.00  sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8]  50.00-51.00  sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8]  51.00-52.01  sec   311 KBytes  2.52 Mbits/sec    0    136 KBytes       
[  8]  52.01-53.00  sec   306 KBytes  2.53 Mbits/sec    0    136 KBytes       
[  8]  53.00-54.01  sec   288 KBytes  2.34 Mbits/sec    0    136 KBytes       
[  8]  54.01-55.01  sec   339 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8]  55.01-56.00  sec   311 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8]  56.00-57.01  sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8]  57.01-58.00  sec   342 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8]  58.00-59.00  sec   329 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8]  59.00-60.00  sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8]  60.00-61.00  sec   288 KBytes  2.36 Mbits/sec    0    136 KBytes       
[  8]  61.00-62.00  sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8]  62.00-63.01  sec   328 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8]  63.01-64.00  sec   344 KBytes  2.85 Mbits/sec    0    136 KBytes       
[  8]  64.00-65.01  sec   320 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8]  65.01-66.01  sec   331 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8]  66.01-67.01  sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8]  67.01-68.01  sec   319 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8]  68.01-69.00  sec   335 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8]  69.00-70.00  sec   280 KBytes  2.30 Mbits/sec    0    136 KBytes       
[  8]  70.00-71.00  sec   345 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8]  71.00-72.00  sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8]  72.00-73.01  sec   299 KBytes  2.43 Mbits/sec    0    136 KBytes       
[  8]  73.01-74.00  sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8]  74.00-75.00  sec   319 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8]  75.00-76.01  sec   334 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8]  76.01-77.00  sec   311 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8]  77.00-78.01  sec   314 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8]  78.01-79.00  sec   339 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8]  79.00-80.00  sec   301 KBytes  2.46 Mbits/sec    0    136 KBytes       
[  8]  80.00-81.00  sec   321 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8]  81.00-82.00  sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8]  82.00-83.01  sec   329 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8]  83.01-84.00  sec   325 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8]  84.00-85.00  sec   315 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8]  85.00-86.01  sec   320 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8]  86.01-87.00  sec   329 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8]  87.00-88.01  sec   311 KBytes  2.53 Mbits/sec    0    136 KBytes       
[  8]  88.01-89.00  sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8]  89.00-90.00  sec   330 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8]  90.00-91.00  sec   324 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8]  91.00-92.00  sec   316 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8]  92.00-93.00  sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8]  93.00-94.01  sec   328 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8]  94.01-95.01  sec   344 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8]  95.01-96.01  sec   309 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8]  96.01-97.01  sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8]  97.01-98.01  sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8]  98.01-99.00  sec   317 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8]  99.00-100.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 100.00-101.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 101.00-102.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 102.00-103.00 sec   339 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 103.00-104.01 sec   342 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 104.01-105.01 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 105.01-106.00 sec   319 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 106.00-107.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 107.01-108.00 sec   324 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 108.00-109.01 sec   348 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 109.01-110.00 sec   305 KBytes  2.51 Mbits/sec    0    136 KBytes       
[  8] 110.00-111.00 sec   342 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 111.00-112.00 sec   344 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 112.00-113.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 113.00-114.01 sec   331 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 114.01-115.01 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 115.01-116.00 sec   350 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 116.00-117.01 sec   335 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 117.01-118.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 118.00-119.01 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 119.01-120.01 sec   280 KBytes  2.30 Mbits/sec    0    136 KBytes       
[  8] 120.01-121.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 121.00-122.00 sec   343 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 122.00-123.00 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 123.00-124.00 sec   330 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 124.00-125.01 sec   323 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 125.01-126.01 sec   317 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 126.01-127.00 sec   352 KBytes  2.91 Mbits/sec    0    136 KBytes       
[  8] 127.00-128.00 sec   295 KBytes  2.42 Mbits/sec    0    136 KBytes       
[  8] 128.00-129.01 sec   345 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 129.01-130.01 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 130.01-131.00 sec   330 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 131.00-132.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 132.00-133.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 133.00-134.00 sec   333 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 134.00-135.01 sec   311 KBytes  2.52 Mbits/sec    0    136 KBytes       
[  8] 135.01-136.00 sec   347 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 136.00-137.00 sec   337 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 137.00-138.01 sec   311 KBytes  2.53 Mbits/sec    0    136 KBytes       
[  8] 138.01-139.00 sec   344 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 139.00-140.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 140.00-141.00 sec   332 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 141.00-142.00 sec   311 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8] 142.00-143.00 sec   349 KBytes  2.87 Mbits/sec    0    136 KBytes       
[  8] 143.00-144.00 sec   335 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 144.00-145.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 145.00-146.00 sec   346 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 146.00-147.01 sec   320 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 147.01-148.00 sec   330 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 148.00-149.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 149.01-150.00 sec   320 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 150.00-151.01 sec   288 KBytes  2.35 Mbits/sec    0    136 KBytes       
[  8] 151.01-152.00 sec   356 KBytes  2.93 Mbits/sec    0    136 KBytes       
[  8] 152.00-153.00 sec   316 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 153.00-154.00 sec   338 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 154.00-155.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 155.00-156.00 sec   312 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 156.00-157.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 157.00-158.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 158.01-159.00 sec   321 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8] 159.00-160.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 160.01-161.01 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 161.01-162.00 sec   337 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 162.00-163.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 163.00-164.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 164.00-165.00 sec   297 KBytes  2.44 Mbits/sec    0    136 KBytes       
[  8] 165.00-166.01 sec   280 KBytes  2.27 Mbits/sec    0    136 KBytes       
[  8] 166.01-167.01 sec   319 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 167.01-168.01 sec   366 KBytes  3.00 Mbits/sec    0    136 KBytes       
[  8] 168.01-169.00 sec   311 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 169.00-170.01 sec   315 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 170.01-171.00 sec   338 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 171.00-172.00 sec   334 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 172.00-173.00 sec   320 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 173.00-174.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 174.00-175.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 175.00-176.00 sec   292 KBytes  2.40 Mbits/sec    0    136 KBytes       
[  8] 176.00-177.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 177.00-178.00 sec   326 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8] 178.00-179.01 sec   358 KBytes  2.91 Mbits/sec    0    136 KBytes       
[  8] 179.01-180.00 sec   314 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 180.00-181.01 sec   352 KBytes  2.87 Mbits/sec    0    136 KBytes       
[  8] 181.01-182.00 sec   330 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 182.00-183.00 sec   311 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8] 183.00-184.00 sec   351 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 184.00-185.00 sec   333 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 185.00-186.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 186.00-187.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 187.00-188.00 sec   325 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8] 188.00-189.01 sec   328 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8] 189.01-190.01 sec   344 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 190.01-191.00 sec   320 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 191.00-192.00 sec   331 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 192.00-193.00 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 193.00-194.00 sec   318 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 194.00-195.00 sec   335 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 195.00-196.00 sec   311 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8] 196.00-197.00 sec   314 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 197.00-198.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 198.00-199.01 sec   298 KBytes  2.42 Mbits/sec    0    136 KBytes       
[  8] 199.01-200.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 200.00-201.01 sec   319 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 201.01-202.00 sec   334 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 202.00-203.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 203.00-204.00 sec   348 KBytes  2.85 Mbits/sec    0    136 KBytes       
[  8] 204.00-205.00 sec   337 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 205.00-206.00 sec   335 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 206.00-207.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 207.00-208.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 208.00-209.00 sec   330 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 209.00-210.01 sec   311 KBytes  2.53 Mbits/sec    0    136 KBytes       
[  8] 210.01-211.01 sec   351 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 211.01-212.00 sec   334 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 212.00-213.01 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 213.01-214.00 sec   316 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 214.00-215.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 215.00-216.00 sec   327 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 216.00-217.00 sec   345 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 217.00-218.01 sec   320 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 218.01-219.00 sec   331 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 219.00-220.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 220.00-221.00 sec   318 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 221.00-222.00 sec   335 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 222.00-223.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 223.00-224.00 sec   314 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 224.00-225.00 sec   339 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 225.00-226.00 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 226.00-227.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 227.00-228.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 228.00-229.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 229.00-230.02 sec   323 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 230.02-231.00 sec   317 KBytes  2.65 Mbits/sec    0    136 KBytes       
[  8] 231.00-232.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 232.01-233.00 sec   326 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 233.00-234.00 sec   314 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 234.00-235.00 sec   352 KBytes  2.87 Mbits/sec    0    136 KBytes       
[  8] 235.00-236.00 sec   299 KBytes  2.46 Mbits/sec    0    136 KBytes       
[  8] 236.00-237.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 237.00-238.00 sec   319 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 238.00-239.00 sec   334 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 239.00-240.01 sec   280 KBytes  2.27 Mbits/sec    0    136 KBytes       
[  8] 240.01-241.01 sec   346 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 241.01-242.00 sec   307 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8] 242.00-243.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 243.01-244.00 sec   311 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 244.00-245.00 sec   319 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 245.00-246.00 sec   334 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 246.00-247.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 247.00-248.00 sec   347 KBytes  2.85 Mbits/sec    0    136 KBytes       
[  8] 248.00-249.01 sec   352 KBytes  2.85 Mbits/sec    0    136 KBytes       
[  8] 249.01-250.00 sec   328 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 250.00-251.00 sec   344 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 251.00-252.01 sec   320 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 252.01-253.01 sec   331 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 253.01-254.00 sec   311 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 254.00-255.01 sec   318 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 255.01-256.00 sec   336 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 256.00-257.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 257.00-258.00 sec   345 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 258.00-259.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 259.00-260.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 260.00-261.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 261.00-262.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 262.00-263.00 sec   334 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 263.00-264.01 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 264.01-265.00 sec   316 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 265.00-266.00 sec   337 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 266.00-267.00 sec   335 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 267.00-268.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 268.00-269.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 269.00-270.01 sec   332 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 270.01-271.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 271.00-272.01 sec   318 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 272.01-273.01 sec   335 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 273.01-274.00 sec   337 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 274.00-275.01 sec   320 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 275.01-276.00 sec   339 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 276.00-277.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 277.00-278.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 278.00-279.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 279.00-280.00 sec   330 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 280.00-281.01 sec   324 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 281.01-282.00 sec   316 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 282.00-283.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 283.01-284.00 sec   327 KBytes  2.70 Mbits/sec    0    136 KBytes       
[  8] 284.00-285.00 sec   313 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 285.00-286.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 286.00-287.00 sec   300 KBytes  2.45 Mbits/sec    0    136 KBytes       
[  8] 287.00-288.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 288.00-289.00 sec   349 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 289.00-290.00 sec   335 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 290.00-291.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 291.00-292.00 sec   315 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 292.00-293.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 293.00-294.00 sec   329 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 294.00-295.00 sec   343 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 295.00-296.01 sec   320 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 296.01-297.00 sec   332 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 297.00-298.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 298.00-299.00 sec   349 KBytes  2.85 Mbits/sec    0    136 KBytes       
[  8] 299.00-300.00 sec   336 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 300.00-301.01 sec   342 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 301.01-302.00 sec   314 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 302.00-303.01 sec   339 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 303.01-304.00 sec   311 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 304.00-305.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 305.01-306.00 sec   319 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 306.00-307.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
